,avg_wpi,ev1,ev2,ev3,ev4,ev5,ev6,ev7,ev8,dgp1,dgp2,dgp3,dgp4,dgp5,dgp6,dgp7,dgp8
2023-03-15 13:00:00,1222.2672219650601,1586.843308871612,1741.5720520522445,2210.0768304942176,2458.6625643344596,1474.6668749637902,1404.961712660268,1313.1792328618467,1731.5775474184193,0.281049,0.284418,0.339781,0.362330,0.286028,0.283122,0.291368,0.327586
2023-03-15 14:00:00,1539.9990610736347,1968.634154168889,2211.4783278945833,2569.6413979051867,2644.2864779915253,1853.3429633844644,1813.6230044346303,1463.5552783766761,1902.9028861814877,0.295661,0.311273,0.359117,0.361017,0.295292,0.303637,0.297713,0.325279
2023-03-15 15:00:00,733.9573429614194,252.51366759836674,447.42553459014744,483.43632388301194,588.5290165001061,431.37552218558267,380.3931963816285,367.25049045309424,307.1529803276062,0.154207,0.185630,0.189203,0.194749,0.185707,0.181008,0.182543,0.175354
2023-03-15 16:00:00,572.7167719204595,197.86502400785685,357.2329283482395,389.4612647816539,472.2234136829502,336.44179048156366,298.9708972694352,290.53225354105234,244.54202949255705,0.115832,0.178131,0.182517,0.187333,0.175761,0.169616,0.169981,0.153819
2023-03-15 17:00:00,408.9856423614105,142.56235460191965,271.2499005263671,298.60171097517014,353.8909966083884,240.18877544649877,217.73016146197915,214.72484284546226,180.54882610216737,0.060132,0.161775,0.169974,0.177984,0.147788,0.132796,0.131153,0.098796
2023-03-16 08:00:00,4136.51719384351,4448.598355829716,3224.94295758754,1924.000696361065,2063.0569670914265,3944.649899959564,2259.0049051344395,2676.557057119906,1918.496993303299,0.739041,0.627982,0.504756,0.481315,0.708158,0.575195,0.552646,0.494654
2023-03-16 09:00:00,624.6554934077773,922.7344705462456,637.26533783786,701.8308949321508,890.5184285659343,1354.0357450544834,802.6315943002701,685.3692112807184,797.095684863627,0.248420,0.228418,0.245872,0.253505,0.259479,0.231070,0.224533,0.217588
2023-03-16 10:00:00,1898.6294044061121,2179.114443823695,1798.3183186650276,2364.707136148587,3071.2170351546956,2756.859014004469,1577.9026830792427,1627.4174164682627,2374.7852875590324,0.303241,0.286178,0.341218,0.376767,0.332272,0.283476,0.295945,0.333359
2023-03-16 11:00:00,5244.013409860656,1158.8467672760598,1421.6113776636776,1260.7495142761618,1494.004421697522,3095.7080454416573,3364.3165453826077,1569.6663082338637,933.2036232687533,0.279636,0.267848,0.257694,0.274507,0.370074,0.372677,0.261932,0.242664
2023-03-16 12:00:00,3880.6214322207734,1038.0467605278827,1450.3110596388578,1327.0977494390681,1589.8640170039143,2576.9642729759216,2201.262624071911,2703.3046646267176,932.5406379830092,0.282526,0.272617,0.264477,0.281924,0.348539,0.320467,0.323814,0.247028
2023-03-16 13:00:00,1463.1524366602134,2322.7972581442446,1741.7018926059827,2105.1928309540963,2996.9082058976637,2073.5798922348768,1367.420255637262,1292.8281141649932,2286.309859447065,0.304568,0.279698,0.325323,0.362154,0.292024,0.273091,0.281446,0.313886
2023-03-16 14:00:00,1477.4088976410653,2729.807371823583,1798.9177237063413,2154.69761987729,3088.0164526802837,2582.8586682630703,1438.0174763607793,1325.1247228207067,2382.652911441517,0.326918,0.283779,0.328716,0.366269,0.319191,0.277361,0.284121,0.318682
2023-03-16 15:00:00,1111.2585588650466,392.3521237820387,707.2918289266527,737.5014531426132,878.6024682019488,683.8451171675697,608.3797239307314,591.9183511012234,461.1493779607117,0.224186,0.219911,0.228610,0.235551,0.232149,0.224451,0.214017,0.231507
2023-03-16 16:00:00,573.9692083091351,198.08095551282167,357.47668734239414,389.9725742843002,473.1913342396583,336.6107761990279,299.07166328653693,290.7799099350814,245.01710620056838,0.116033,0.178156,0.182557,0.187394,0.175783,0.169638,0.170043,0.154086
2023-03-16 17:00:00,315.2236979808971,108.63756422698498,198.6158432199154,220.3562279464677,267.56216994998977,183.29028327204287,163.73804801004007,160.57701986376196,137.45558180380613,0.032906,0.116530,0.134780,0.160459,0.101591,0.081344,0.078070,0.055396
2023-03-17 08:00:00,328.2536318402835,111.42828378081322,187.32146883849055,202.38278773240745,254.7154677570652,192.32206393335946,165.14402205403894,156.79946855071466,134.5503982976079,0.034742,0.105644,0.119970,0.155196,0.110560,0.082806,0.074190,0.052791
2023-03-17 09:00:00,1283.422673279429,497.9233546014293,341.21189839439467,265.71337381750345,277.06391894313856,456.41299134283327,637.567379571381,309.34925836964976,269.33771429001354,0.246423,0.215593,0.206470,0.208381,0.243139,0.215468,0.196819,0.193103
2023-03-17 10:00:00,1964.189201137442,2211.3944522738457,1795.267063304782,2226.673906476237,2932.6162214690703,2144.2923900187016,1509.8145639300346,1487.048358462751,2220.076040484011,0.301018,0.283879,0.331213,0.359938,0.296391,0.277679,0.284595,0.315173
